loan_id,month_index,reporting_month,origination_month,loan_age_months,remaining_term_months,original_balance,current_balance,interest_rate,credit_score_band,ltv_band,dti_band,state,loan_purpose,occupancy_type,property_type,servicer_name,current_status,days_past_due,modification_flag,prepayment_flag,default_flag,loss_severity_band,last_updated_at,source_system,document_status,next_3m_delinquency_flag,next_6m_delinquency_flag,next_12m_default_flag,next_12m_prepayment_flag,next_state,exception_required,exception_type
LN101612,4,2023-01-01,2022-09-01,4,356,238086.82,236977.44,5.202,700-739,70-80,20-30,IL,Purchase,Investment,Single Family,Servicer_C,Current,0,0,0,0,None,2023-01-24 04:00:00,ServicingCore,Complete,1,1,0,0,Delinquent,0,None
LN101612,5,2023-02-01,2022-09-01,5,355,238086.82,236697.08,5.202,700-739,70-80,20-30,IL,Purchase,Investment,Single Family,Servicer_C,Delinquent,30,0,0,0,None,2023-02-17 09:00:00,LoanPlatform,Complete,1,1,0,0,Current,0,None
LN101612,6,2023-03-01,2022-09-01,6,354,238086.82,236415.51,5.202,700-739,70-80,20-30,IL,Purchase,Investment,Single Family,Servicer_C,Current,0,0,0,0,None,2023-03-09 03:00:00,ServicingCore,Complete,1,1,0,0,Current,0,None
LN101612,7,2023-04-01,2022-09-01,7,353,238086.82,236132.71,5.202,700-739,70-80,20-30,IL,Purchase,Investment,Single Family,Servicer_C,Current,0,0,0,0,None,2023-04-06 09:00:00,ServicingCore,Missing,1,1,0,0,Delinquent,1,Documentation Gap
LN101612,8,2023-05-01,2022-09-01,8,352,238086.82,235848.69,5.202,700-739,70-80,20-30,IL,Purchase,Investment,Single Family,Servicer_C,Delinquent,30,0,0,0,None,2023-05-15 07:00:00,ServicingCore,Missing,1,1,0,0,Current,1,Documentation Gap
LN101612,9,2023-06-01,2022-09-01,9,351,238086.82,235563.44,5.202,700-739,70-80,20-30,IL,Purchase,Investment,Single Family,Servicer_C,Current,0,0,0,0,None,2023-06-20 07:00:00,ServicingCore,Pending,1,1,0,0,Current,0,None
LN101612,10,2023-07-01,2022-09-01,10,350,238086.82,235276.96,5.202,700-739,70-80,20-30,IL,Purchase,Investment,Single Family,Servicer_C,Current,0,0,0,0,None,2023-07-26 20:00:00,ServicingCore,Complete,0,1,0,0,Current,0,None
LN101612,11,2023-08-01,2022-09-01,11,349,238086.82,234989.23,5.202,700-739,70-80,20-30,IL,Purchase,Investment,Single Family,Servicer_C,Current,0,0,0,0,None,2023-08-09 06:00:00,LoanPlatform,Missing,0,1,0,0,Current,1,Documentation Gap
LN101612,12,2023-09-01,2022-09-01,12,348,238086.82,234700.25,5.202,700-739,70-80,20-30,IL,Purchase,Investment,Single Family,Servicer_C,Current,0,0,0,0,None,2023-09-08 08:00:00,ServicingCore,Complete,0,1,0,0,Current,0,None
LN101612,13,2023-10-01,2022-09-01,13,347,238086.82,234410.02,5.202,700-739,70-80,20-30,IL,Purchase,Investment,Single Family,Servicer_C,Current,0,1,0,0,None,2023-10-13 16:00:00,ServicingCore,Complete,0,0,0,0,Current,1,Loan Modification
LN101612,14,2023-11-01,2022-09-01,14,346,238086.82,234118.53,5.202,700-739,70-80,20-30,IL,Purchase,Investment,Single Family,Servicer_C,Current,0,0,0,0,None,2023-11-18 14:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN101612,15,2023-12-01,2022-09-01,15,345,238086.82,233825.78,5.202,700-739,70-80,20-30,IL,Purchase,Investment,Single Family,Servicer_C,Current,0,0,0,0,None,2023-12-15 05:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN101612,16,2024-01-01,2022-09-01,16,344,238086.82,233531.76,5.202,700-739,70-80,20-30,IL,Purchase,Investment,Single Family,Servicer_C,Current,0,0,0,0,None,2024-01-04 21:00:00,RiskSystem,Complete,0,0,0,0,Current,0,None
LN101612,17,2024-02-01,2022-09-01,17,343,238086.82,233236.47,5.202,700-739,70-80,20-30,IL,Purchase,Investment,Single Family,Servicer_C,Current,0,0,0,0,None,2024-02-20 01:00:00,RiskSystem,Complete,0,0,0,0,Current,0,None
LN101612,18,2024-03-01,2022-09-01,18,342,238086.82,232939.89,5.202,700-739,70-80,20-30,IL,Purchase,Investment,Single Family,Servicer_C,Current,0,0,0,0,None,2024-03-05 01:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN101612,19,2024-04-01,2022-09-01,19,341,238086.82,232642.03,5.202,700-739,70-80,20-30,IL,Purchase,Investment,Single Family,Servicer_C,Current,0,0,0,0,None,2024-04-12 06:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN101612,20,2024-05-01,2022-09-01,20,340,238086.82,232342.88,5.202,700-739,70-80,20-30,IL,Purchase,Investment,Single Family,Servicer_C,Current,0,0,0,0,None,2024-05-14 06:00:00,ServicingCore,Missing,0,0,0,0,Current,1,Documentation Gap
LN101612,21,2024-06-01,2022-09-01,21,339,238086.82,232042.43,5.202,700-739,70-80,20-30,IL,Purchase,Investment,Single Family,Servicer_C,Current,0,0,0,0,None,2024-06-23 20:00:00,ServicingCore,Pending,0,0,0,0,Current,0,None
LN101612,22,2024-07-01,2022-09-01,22,338,238086.82,231740.68,5.202,700-739,70-80,20-30,IL,Purchase,Investment,Single Family,Servicer_C,Current,0,0,0,0,None,2024-07-22 21:00:00,ServicingCore,Missing,0,0,0,0,Current,1,Documentation Gap
LN101612,23,2024-08-01,2022-09-01,23,337,238086.82,231437.62,5.202,700-739,70-80,20-30,IL,Purchase,Investment,Single Family,Servicer_C,Current,0,0,0,0,None,2024-08-05 23:00:00,LoanPlatform,Complete,0,0,0,0,Current,0,None
LN101612,24,2024-09-01,2022-09-01,24,336,238086.82,231133.25,5.202,700-739,70-80,20-30,IL,Purchase,Investment,Single Family,Servicer_C,Current,0,0,0,0,None,2024-09-21 05:00:00,ServicingCore,Pending,0,0,0,0,Current,0,None
LN101612,25,2024-10-01,2022-09-01,25,335,238086.82,230827.56,5.202,700-739,70-80,20-30,IL,Purchase,Investment,Single Family,Servicer_C,Current,0,0,0,0,None,2024-10-19 20:00:00,ServicingCore,Pending,0,0,0,0,Current,0,None
LN101612,26,2024-11-01,2022-09-01,26,334,238086.82,230520.54,5.202,700-739,70-80,20-30,IL,Purchase,Investment,Single Family,Servicer_C,Current,0,0,0,0,None,2024-11-03 07:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN101612,27,2024-12-01,2022-09-01,27,333,238086.82,230212.19,5.202,700-739,70-80,20-30,IL,Purchase,Investment,Single Family,Servicer_C,Current,0,0,0,0,None,2024-12-21 03:00:00,ServicingCore,Pending,1,1,0,0,Delinquent,0,None
LN101612,28,2025-01-01,2022-09-01,28,332,238086.82,229902.51,5.202,700-739,70-80,20-30,IL,Purchase,Investment,Single Family,Servicer_C,Delinquent,30,0,0,0,None,2025-01-27 22:00:00,ServicingCore,Complete,1,1,0,0,Current,0,None
LN101612,29,2025-02-01,2022-09-01,29,331,238086.82,229591.48,5.202,700-739,70-80,20-30,IL,Purchase,Investment,Single Family,Servicer_C,Current,0,0,0,0,None,2025-02-03 03:00:00,ServicingCore,Complete,1,1,0,0,Current,0,None
LN101612,30,2025-03-01,2022-09-01,30,330,238086.82,229279.11,5.202,700-739,70-80,20-30,IL,Purchase,Investment,Single Family,Servicer_C,Current,0,0,0,0,None,2025-03-16 12:00:00,ServicingCore,Complete,0,1,0,0,Current,0,None
LN101612,31,2025-04-01,2022-09-01,31,329,238086.82,228965.38,5.202,700-739,70-80,20-30,IL,Purchase,Investment,Single Family,Servicer_C,Current,0,0,0,0,None,2025-04-20 09:00:00,ServicingCore,Complete,0,1,0,0,Current,0,None
LN101612,32,2025-05-01,2022-09-01,32,328,238086.82,228650.29,5.202,700-739,70-80,20-30,IL,Purchase,Investment,Single Family,Servicer_C,Current,0,0,0,0,None,2025-05-07 06:00:00,LoanPlatform,Complete,0,1,0,0,Current,0,None
LN101612,33,2025-06-01,2022-09-01,33,327,238086.82,228333.83,5.202,700-739,70-80,20-30,IL,Purchase,Investment,Single Family,Servicer_C,Current,0,0,0,0,None,2025-06-27 10:00:00,ServicingCore,Missing,0,0,0,0,Current,1,Documentation Gap
LN101612,34,2025-07-01,2022-09-01,34,326,238086.82,228016.0,5.202,700-739,70-80,20-30,IL,Purchase,Investment,Single Family,Servicer_C,Current,0,0,0,0,None,2025-07-24 21:00:00,LoanPlatform,Complete,0,0,0,0,Current,0,None
LN101612,35,2025-08-01,2022-09-01,35,325,238086.82,227696.8,5.202,700-739,70-80,20-30,IL,Purchase,Investment,Single Family,Servicer_C,Current,0,0,0,0,None,2025-08-23 09:00:00,LoanPlatform,Complete,1,1,0,0,Delinquent,0,None
LN101612,36,2025-09-01,2022-09-01,36,324,238086.82,227376.21,5.202,700-739,70-80,20-30,IL,Purchase,Investment,Single Family,Servicer_C,Delinquent,30,0,0,0,None,2025-09-06 22:00:00,LoanPlatform,Complete,1,1,0,0,Current,0,None
LN101612,37,2025-10-01,2022-09-01,37,323,238086.82,227054.23,5.202,700-739,70-80,20-30,IL,Purchase,Investment,Single Family,Servicer_C,Current,0,0,0,0,None,2025-10-06 04:00:00,ServicingCore,Complete,1,1,0,0,Current,0,None
LN101612,38,2025-11-01,2022-09-01,38,322,238086.82,226730.85,5.202,700-739,70-80,20-30,IL,Purchase,Investment,Single Family,Servicer_C,Current,0,0,0,0,None,2025-11-15 15:00:00,ServicingCore,Complete,0,1,0,0,Current,0,None
LN101612,39,2025-12-01,2022-09-01,39,321,238086.82,226406.08,5.202,700-739,70-80,20-30,IL,Purchase,Investment,Single Family,Servicer_C,Current,0,0,0,0,None,2025-12-15 20:00:00,ServicingCore,Missing,0,1,0,0,Current,1,Documentation Gap
LN101612,40,2026-01-01,2022-09-01,40,320,238086.82,226079.89,5.202,700-739,70-80,20-30,IL,Purchase,Investment,Single Family,Servicer_C,Current,0,0,0,0,None,2026-01-05 12:00:00,ServicingCore,Complete,0,1,0,0,Current,0,None
LN101612,41,2026-02-01,2022-09-01,41,319,238086.82,225752.29,5.202,700-739,70-80,20-30,IL,Purchase,Investment,Single Family,Servicer_C,Current,0,0,0,0,None,2026-02-07 22:00:00,RiskSystem,Missing,0,0,0,0,Current,1,Documentation Gap
LN101612,42,2026-03-01,2022-09-01,42,318,238086.82,225423.28,5.202,700-739,70-80,20-30,IL,Purchase,Investment,Single Family,Servicer_C,Current,0,0,0,0,None,2026-03-14 10:00:00,ServicingCore,Missing,0,0,0,0,Current,1,Documentation Gap
LN101612,43,2026-04-01,2022-09-01,43,317,238086.82,225092.83,5.202,700-739,70-80,20-30,IL,Purchase,Investment,Single Family,Servicer_C,Current,0,0,0,0,None,2026-04-06 16:00:00,RiskSystem,Pending,0,0,0,0,Current,0,None
LN101612,44,2026-05-01,2022-09-01,44,316,238086.82,224760.95,5.202,700-739,70-80,20-30,IL,Purchase,Investment,Single Family,Servicer_C,Current,0,0,0,0,None,2026-05-24 22:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN101612,45,2026-06-01,2022-09-01,45,315,238086.82,224427.64,5.202,700-739,70-80,20-30,IL,Purchase,Investment,Single Family,Servicer_C,Current,0,0,0,0,None,2026-06-05 06:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN101612,46,2026-07-01,2022-09-01,46,314,238086.82,224092.88,5.202,700-739,70-80,20-30,IL,Purchase,Investment,Single Family,Servicer_C,Current,0,0,0,0,None,2026-07-23 13:00:00,RiskSystem,Missing,0,0,0,0,Current,1,Documentation Gap
LN101613,0,2022-11-01,2022-11-01,0,300,145273.14,145273.14,5.276,740-779,70-80,0-20,MO,Purchase,Primary Residence,Townhouse,Servicer_A,Current,0,0,0,0,None,2022-11-09 08:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN101613,1,2022-12-01,2022-11-01,1,299,145273.14,145039.08,5.276,740-779,70-80,0-20,MO,Purchase,Primary Residence,Townhouse,Servicer_A,Current,0,0,0,0,None,2022-12-22 05:00:00,LoanPlatform,Complete,0,0,0,0,Current,0,None
LN101613,2,2023-01-01,2022-11-01,2,298,145273.14,144803.99,5.276,740-779,70-80,0-20,MO,Purchase,Primary Residence,Townhouse,Servicer_A,Current,0,0,0,0,None,2023-01-05 02:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN101613,3,2023-02-01,2022-11-01,3,297,145273.14,144567.87,5.276,740-779,70-80,0-20,MO,Purchase,Primary Residence,Townhouse,Servicer_A,Current,0,0,0,0,None,2023-02-15 06:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN101613,4,2023-03-01,2022-11-01,4,296,145273.14,144330.71,5.276,740-779,70-80,0-20,MO,Purchase,Primary Residence,Townhouse,Servicer_A,Current,0,0,0,0,None,2023-03-14 01:00:00,ServicingCore,Missing,0,0,0,0,Current,1,Documentation Gap
LN101613,5,2023-04-01,2022-11-01,5,295,145273.14,144092.51,5.276,740-779,70-80,0-20,MO,Purchase,Primary Residence,Townhouse,Servicer_A,Current,0,0,0,0,None,2023-04-24 22:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN101613,6,2023-05-01,2022-11-01,6,294,145273.14,143853.26,5.276,740-779,70-80,0-20,MO,Purchase,Primary Residence,Townhouse,Servicer_A,Current,0,0,0,0,None,2023-05-21 22:00:00,ServicingCore,Complete,0,0,0,1,Prepaid,0,None
LN101613,7,2023-06-01,2022-11-01,7,293,145273.14,3276.42,5.276,740-779,70-80,0-20,MO,Purchase,Primary Residence,Townhouse,Servicer_A,Prepaid,0,0,1,0,None,2023-06-02 20:00:00,RiskSystem,Complete,0,0,0,1,Current,0,None
LN101614,0,2018-06-01,2018-06-01,0,360,521376.55,521376.55,5.205,660-699,60-70,40-50,CT,Purchase,Primary Residence,Condominium,Servicer_A,Current,0,0,0,0,None,2018-06-21 09:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN101614,1,2018-07-01,2018-06-01,1,359,521376.55,520773.47,5.205,660-699,60-70,40-50,CT,Purchase,Primary Residence,Condominium,Servicer_A,Current,0,0,0,0,None,2018-07-03 22:00:00,ServicingCore,Pending,0,0,0,0,Current,0,None
LN101614,2,2018-08-01,2018-06-01,2,358,521376.55,520167.78,5.205,660-699,60-70,40-50,CT,Purchase,Primary Residence,Condominium,Servicer_A,Current,0,0,0,0,None,2018-08-02 07:00:00,LoanPlatform,Complete,0,0,0,0,Current,0,None
LN101614,3,2018-09-01,2018-06-01,3,357,521376.55,519559.47,5.205,660-699,60-70,40-50,CT,Purchase,Primary Residence,Condominium,Servicer_A,Current,0,0,0,0,None,2018-09-17 00:00:00,LoanPlatform,Complete,0,0,0,0,Current,0,None
LN101614,4,2018-10-01,2018-06-01,4,356,521376.55,518948.51,5.205,660-699,60-70,40-50,CT,Purchase,Primary Residence,Condominium,Servicer_A,Current,0,0,0,0,None,2018-10-10 22:00:00,ServicingCore,Missing,0,0,0,0,Current,1,Documentation Gap
LN101614,5,2018-11-01,2018-06-01,5,355,521376.55,518334.9,5.205,660-699,60-70,40-50,CT,Purchase,Primary Residence,Condominium,Servicer_A,Current,0,0,0,0,None,2018-11-16 04:00:00,RiskSystem,Complete,1,1,0,0,Delinquent,0,None
LN101614,6,2018-12-01,2018-06-01,6,354,521376.55,517718.63,5.205,660-699,60-70,40-50,CT,Purchase,Primary Residence,Condominium,Servicer_A,Delinquent,30,0,0,0,None,2018-12-25 11:00:00,ServicingCore,Complete,1,1,0,0,Current,0,None
LN101614,7,2019-01-01,2018-06-01,7,353,521376.55,517099.69,5.205,660-699,60-70,40-50,CT,Purchase,Primary Residence,Condominium,Servicer_A,Current,0,0,0,0,None,2019-01-25 04:00:00,ServicingCore,Missing,1,1,0,0,Current,1,Documentation Gap
LN101614,8,2019-02-01,2018-06-01,8,352,521376.55,516478.07,5.205,660-699,60-70,40-50,CT,Purchase,Primary Residence,Condominium,Servicer_A,Current,0,1,0,0,None,2019-02-27 05:00:00,LoanPlatform,Complete,0,1,0,0,Current,1,Loan Modification
LN101614,9,2019-03-01,2018-06-01,9,351,521376.55,515853.74,5.205,660-699,60-70,40-50,CT,Purchase,Primary Residence,Condominium,Servicer_A,Current,0,0,0,0,None,2019-03-15 16:00:00,ServicingCore,Missing,0,1,0,0,Current,1,Documentation Gap
LN101614,10,2019-04-01,2018-06-01,10,350,521376.55,515226.71,5.205,660-699,60-70,40-50,CT,Purchase,Primary Residence,Condominium,Servicer_A,Current,0,0,0,0,None,2019-04-24 00:00:00,ServicingCore,Missing,0,1,0,0,Current,1,Documentation Gap
LN101614,11,2019-05-01,2018-06-01,11,349,521376.55,514596.96,5.205,660-699,60-70,40-50,CT,Purchase,Primary Residence,Condominium,Servicer_A,Current,0,0,0,0,None,2019-05-14 10:00:00,RiskSystem,Missing,0,0,0,0,Current,1,Documentation Gap
LN101614,12,2019-06-01,2018-06-01,12,348,521376.55,513964.48,5.205,660-699,60-70,40-50,CT,Purchase,Primary Residence,Condominium,Servicer_A,Current,0,0,0,0,None,2019-06-06 18:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN101614,13,2019-07-01,2018-06-01,13,347,521376.55,513329.26,5.205,660-699,60-70,40-50,CT,Purchase,Primary Residence,Condominium,Servicer_A,Current,0,0,0,0,None,2019-07-17 03:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN101614,14,2019-08-01,2018-06-01,14,346,521376.55,512691.28,5.205,660-699,60-70,40-50,CT,Purchase,Primary Residence,Condominium,Servicer_A,Current,0,0,0,0,None,2019-08-03 03:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN101614,15,2019-09-01,2018-06-01,15,345,521376.55,512050.53,5.205,660-699,60-70,40-50,CT,Purchase,Primary Residence,Condominium,Servicer_A,Current,0,0,0,0,None,2019-09-21 06:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN101614,16,2019-10-01,2018-06-01,16,344,521376.55,511407.0,5.205,660-699,60-70,40-50,CT,Purchase,Primary Residence,Condominium,Servicer_A,Current,0,0,0,0,None,2019-10-14 22:00:00,ServicingCore,Pending,0,0,0,0,Current,0,None
LN101614,17,2019-11-01,2018-06-01,17,343,521376.55,510760.68,5.205,660-699,60-70,40-50,CT,Purchase,Primary Residence,Condominium,Servicer_A,Current,0,0,0,0,None,2019-11-05 13:00:00,ServicingCore,Complete,1,1,0,0,Delinquent,0,None
LN101614,18,2019-12-01,2018-06-01,18,342,521376.55,510111.56,5.205,660-699,60-70,40-50,CT,Purchase,Primary Residence,Condominium,Servicer_A,Delinquent,30,1,0,0,None,2019-12-02 16:00:00,LoanPlatform,Pending,1,1,0,0,Current,1,Loan Modification
LN101614,19,2020-01-01,2018-06-01,19,341,521376.55,509459.63,5.205,660-699,60-70,40-50,CT,Purchase,Primary Residence,Condominium,Servicer_A,Current,0,0,0,0,None,2020-01-26 10:00:00,ServicingCore,Complete,1,1,0,0,Current,0,None
LN101614,20,2020-02-01,2018-06-01,20,340,521376.55,508804.86,5.205,660-699,60-70,40-50,CT,Purchase,Primary Residence,Condominium,Servicer_A,Current,0,0,0,0,None,2020-02-13 01:00:00,RiskSystem,Complete,0,1,0,0,Current,0,None
LN101614,21,2020-03-01,2018-06-01,21,339,521376.55,508147.26,5.205,660-699,60-70,40-50,CT,Purchase,Primary Residence,Condominium,Servicer_A,Current,0,0,0,0,None,2020-03-07 21:00:00,RiskSystem,Missing,0,1,0,0,Current,1,Documentation Gap
LN101614,22,2020-04-01,2018-06-01,22,338,521376.55,507486.8,5.205,660-699,60-70,40-50,CT,Purchase,Primary Residence,Condominium,Servicer_A,Current,0,0,0,0,None,2020-04-28 18:00:00,ServicingCore,Complete,0,1,0,0,Current,0,None
LN101614,23,2020-05-01,2018-06-01,23,337,521376.55,506823.48,5.205,660-699,60-70,40-50,CT,Purchase,Primary Residence,Condominium,Servicer_A,Current,0,0,0,0,None,2020-05-17 18:00:00,ServicingCore,Complete,1,1,0,0,Delinquent,0,None
LN101614,24,2020-06-01,2018-06-01,24,336,521376.55,506157.28,5.205,660-699,60-70,40-50,CT,Purchase,Primary Residence,Condominium,Servicer_A,Delinquent,30,0,0,0,None,2020-06-13 08:00:00,ServicingCore,Complete,1,1,0,0,Current,0,None
LN101614,25,2020-07-01,2018-06-01,25,335,521376.55,505488.19,5.205,660-699,60-70,40-50,CT,Purchase,Primary Residence,Condominium,Servicer_A,Current,0,0,0,0,None,2020-07-25 18:00:00,ServicingCore,Pending,1,1,0,0,Current,0,None
LN101614,26,2020-08-01,2018-06-01,26,334,521376.55,504816.2,5.205,660-699,60-70,40-50,CT,Purchase,Primary Residence,Condominium,Servicer_A,Current,0,0,0,0,None,2020-08-22 20:00:00,LoanPlatform,Complete,0,1,0,0,Current,0,None
LN101614,27,2020-09-01,2018-06-01,27,333,521376.55,504141.29,5.205,660-699,60-70,40-50,CT,Purchase,Primary Residence,Condominium,Servicer_A,Current,0,0,0,0,None,2020-09-04 09:00:00,ServicingCore,Complete,0,1,0,0,Current,0,None
LN101614,28,2020-10-01,2018-06-01,28,332,521376.55,503463.46,5.205,660-699,60-70,40-50,CT,Purchase,Primary Residence,Condominium,Servicer_A,Current,0,0,0,0,None,2020-10-15 21:00:00,LoanPlatform,Complete,0,1,0,0,Current,0,None
LN101614,29,2020-11-01,2018-06-01,29,331,521376.55,502782.69,5.205,660-699,60-70,40-50,CT,Purchase,Primary Residence,Condominium,Servicer_A,Current,0,0,0,0,None,2020-11-28 13:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN101614,30,2020-12-01,2018-06-01,30,330,521376.55,502098.96,5.205,660-699,60-70,40-50,CT,Purchase,Primary Residence,Condominium,Servicer_A,Current,0,0,0,0,None,2020-12-19 19:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN101614,31,2021-01-01,2018-06-01,31,329,521376.55,501412.27,5.205,660-699,60-70,40-50,CT,Purchase,Primary Residence,Condominium,Servicer_A,Current,0,0,0,0,None,2021-01-14 17:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN101614,32,2021-02-01,2018-06-01,32,328,521376.55,500722.6,5.205,660-699,60-70,40-50,CT,Purchase,Primary Residence,Condominium,Servicer_A,Current,0,0,0,0,None,2021-02-20 12:00:00,ServicingCore,Complete,1,1,0,0,Delinquent,0,None
LN101614,33,2021-03-01,2018-06-01,33,327,521376.55,500029.94,5.205,660-699,60-70,40-50,CT,Purchase,Primary Residence,Condominium,Servicer_A,Delinquent,30,0,0,0,None,2021-03-05 17:00:00,ServicingCore,Complete,1,1,1,0,Default,0,None
LN101614,34,2021-04-01,2018-06-01,34,326,521376.55,499334.27,5.205,660-699,60-70,40-50,CT,Purchase,Primary Residence,Condominium,Servicer_A,Default,90,0,0,1,Low,2021-04-19 21:00:00,LoanPlatform,Complete,1,1,1,0,Current,1,Severe Delinquency
LN101615,0,2019-03-01,2019-03-01,0,360,559064.23,559064.23,3.322,700-739,60-70,0-20,DE,Purchase,Primary Residence,Single Family,Servicer_C,Current,0,0,0,0,None,2019-03-15 14:00:00,LoanPlatform,Pending,0,0,0,0,Current,0,None
LN101615,1,2019-04-01,2019-03-01,1,359,559064.23,558156.68,3.322,700-739,60-70,0-20,DE,Purchase,Primary Residence,Single Family,Servicer_C,Current,0,0,0,0,None,2019-04-24 23:00:00,LoanPlatform,Missing,0,0,0,0,Current,1,Documentation Gap
LN101615,2,2019-05-01,2019-03-01,2,358,559064.23,557246.61,3.322,700-739,60-70,0-20,DE,Purchase,Primary Residence,Single Family,Servicer_C,Current,0,0,0,0,None,2019-05-20 17:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN101615,3,2019-06-01,2019-03-01,3,357,559064.23,556334.03,3.322,700-739,60-70,0-20,DE,Purchase,Primary Residence,Single Family,Servicer_C,Current,0,0,0,0,None,2019-06-09 19:00:00,ServicingCore,Pending,0,0,0,0,Current,0,None
LN101615,4,2019-07-01,2019-03-01,4,356,559064.23,555418.91,3.322,700-739,60-70,0-20,DE,Purchase,Primary Residence,Single Family,Servicer_C,Current,0,0,0,0,None,2019-07-27 09:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN101615,5,2019-08-01,2019-03-01,5,355,559064.23,554501.27,3.322,700-739,60-70,0-20,DE,Purchase,Primary Residence,Single Family,Servicer_C,Current,0,0,0,0,None,2019-08-14 05:00:00,RiskSystem,Complete,0,0,0,0,Current,0,None
LN101615,6,2019-09-01,2019-03-01,6,354,559064.23,553581.08,3.322,700-739,60-70,0-20,DE,Purchase,Primary Residence,Single Family,Servicer_C,Current,0,0,0,0,None,2019-09-22 20:00:00,LoanPlatform,Complete,0,0,0,0,Current,0,None
LN101615,7,2019-10-01,2019-03-01,7,353,559064.23,552658.35,3.322,700-739,60-70,0-20,DE,Purchase,Primary Residence,Single Family,Servicer_C,Current,0,0,0,0,None,2019-10-25 17:00:00,ServicingCore,Missing,0,0,0,0,Current,1,Documentation Gap
LN101615,8,2019-11-01,2019-03-01,8,352,559064.23,551733.06,3.322,700-739,60-70,0-20,DE,Purchase,Primary Residence,Single Family,Servicer_C,Current,0,0,0,0,None,2019-11-02 07:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN101615,9,2019-12-01,2019-03-01,9,351,559064.23,550805.22,3.322,700-739,60-70,0-20,DE,Purchase,Primary Residence,Single Family,Servicer_C,Current,0,0,0,0,None,2019-12-07 22:00:00,RiskSystem,Pending,0,0,0,0,Current,0,None
LN101615,10,2020-01-01,2019-03-01,10,350,559064.23,549874.8,3.322,700-739,60-70,0-20,DE,Purchase,Primary Residence,Single Family,Servicer_C,Current,0,0,0,0,None,2020-01-11 00:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN101615,11,2020-02-01,2019-03-01,11,349,559064.23,548941.81,3.322,700-739,60-70,0-20,DE,Purchase,Primary Residence,Single Family,Servicer_C,Current,0,0,0,0,None,2020-02-18 11:00:00,RiskSystem,Missing,0,0,0,0,Current,1,Documentation Gap
LN101615,12,2020-03-01,2019-03-01,12,348,559064.23,548006.23,3.322,700-739,60-70,0-20,DE,Purchase,Primary Residence,Single Family,Servicer_C,Current,0,0,0,0,None,2020-03-15 13:00:00,ServicingCore,Pending,0,0,0,0,Current,0,None
LN101615,13,2020-04-01,2019-03-01,13,347,559064.23,547068.06,3.322,700-739,60-70,0-20,DE,Purchase,Primary Residence,Single Family,Servicer_C,Current,0,0,0,0,None,2020-04-26 07:00:00,LoanPlatform,Complete,0,0,0,0,Current,0,None
LN101615,14,2020-05-01,2019-03-01,14,346,559064.23,546127.3,3.322,700-739,60-70,0-20,DE,Purchase,Primary Residence,Single Family,Servicer_C,Current,0,0,0,0,None,2020-05-17 00:00:00,LoanPlatform,Missing,0,0,0,0,Current,1,Documentation Gap
LN101615,15,2020-06-01,2019-03-01,15,345,559064.23,545183.93,3.322,700-739,60-70,0-20,DE,Purchase,Primary Residence,Single Family,Servicer_C,Current,0,0,0,0,None,2020-06-19 01:00:00,RiskSystem,Complete,0,0,0,0,Current,0,None
LN101615,16,2020-07-01,2019-03-01,16,344,559064.23,544237.96,3.322,700-739,60-70,0-20,DE,Purchase,Primary Residence,Single Family,Servicer_C,Current,0,0,0,0,None,2020-07-04 16:00:00,RiskSystem,Complete,0,0,0,0,Current,0,None
LN101615,17,2020-08-01,2019-03-01,17,343,559064.23,543289.36,3.322,700-739,60-70,0-20,DE,Purchase,Primary Residence,Single Family,Servicer_C,Current,0,0,0,0,None,2020-08-21 08:00:00,ServicingCore,Complete,1,1,0,0,Delinquent,0,None
LN101615,18,2020-09-01,2019-03-01,18,342,559064.23,542338.13,3.322,700-739,60-70,0-20,DE,Purchase,Primary Residence,Single Family,Servicer_C,Delinquent,30,0,0,0,None,2020-09-18 16:00:00,ServicingCore,Missing,1,1,0,0,Current,1,Documentation Gap
