loan_id,reporting_month,quality_score
LN101912,2018-05-01,100.0
LN101912,2018-06-01,100.0
LN101912,2018-07-01,100.0
LN101912,2018-08-01,100.0
LN101912,2018-09-01,100.0
LN101912,2018-10-01,95.0
LN101913,2023-06-01,100.0
LN101913,2023-07-01,100.0
LN101913,2023-08-01,100.0
LN101913,2023-09-01,100.0
LN101913,2023-10-01,100.0
LN101913,2023-11-01,100.0
LN101913,2023-12-01,100.0
LN101913,2024-01-01,100.0
LN101913,2024-02-01,100.0
LN101913,2024-03-01,100.0
LN101913,2024-04-01,100.0
LN101913,2024-05-01,100.0
LN101913,2024-06-01,100.0
LN101913,2024-07-01,100.0
LN101913,2024-08-01,100.0
LN101913,2024-09-01,100.0
LN101913,2024-10-01,100.0
LN101913,2024-11-01,100.0
LN101913,2024-12-01,100.0
LN101913,2025-01-01,100.0
LN101913,2025-02-01,100.0
LN101913,2025-03-01,100.0
LN101913,2025-04-01,100.0
LN101913,2025-05-01,100.0
LN101913,2025-06-01,100.0
LN101913,2025-07-01,100.0
LN101913,2025-08-01,100.0
LN101913,2025-09-01,100.0
LN101913,2025-10-01,100.0
LN101913,2025-11-01,100.0
LN101913,2025-12-01,100.0
LN101913,2026-01-01,100.0
LN101913,2026-02-01,100.0
LN101913,2026-03-01,100.0
LN101913,2026-04-01,100.0
LN101913,2026-05-01,100.0
LN101913,2026-06-01,100.0
LN101913,2026-07-01,100.0
LN101914,2020-04-01,100.0
LN101914,2020-05-01,100.0
LN101914,2020-06-01,100.0
LN101914,2020-07-01,100.0
LN101914,2020-08-01,100.0
LN101914,2020-09-01,100.0
LN101914,2020-10-01,100.0
LN101914,2020-11-01,100.0
LN101914,2020-12-01,100.0
LN101914,2021-01-01,100.0
LN101914,2021-02-01,100.0
LN101914,2021-03-01,100.0
LN101914,2021-04-01,100.0
LN101914,2021-05-01,100.0
LN101914,2021-06-01,100.0
LN101914,2021-07-01,100.0
LN101914,2021-08-01,100.0
LN101914,2021-09-01,100.0
LN101914,2021-10-01,100.0
LN101914,2021-11-01,100.0
LN101914,2021-12-01,100.0
LN101914,2022-01-01,100.0
LN101914,2022-02-01,100.0
LN101914,2022-03-01,100.0
LN101914,2022-04-01,100.0
LN101914,2022-05-01,100.0
LN101914,2022-06-01,100.0
LN101914,2022-07-01,100.0
LN101914,2022-08-01,100.0
LN101914,2022-09-01,100.0
LN101914,2022-10-01,100.0
LN101914,2022-11-01,100.0
LN101914,2022-12-01,100.0
LN101914,2023-01-01,100.0
LN101914,2023-02-01,100.0
LN101914,2023-03-01,100.0
LN101914,2023-04-01,100.0
LN101914,2023-05-01,100.0
LN101914,2023-06-01,100.0
LN101914,2023-07-01,100.0
LN101914,2023-08-01,100.0
LN101914,2023-09-01,100.0
LN101914,2023-10-01,100.0
LN101914,2023-11-01,100.0
LN101914,2023-12-01,100.0
LN101914,2024-01-01,100.0
LN101914,2024-02-01,100.0
LN101914,2024-03-01,100.0
LN101914,2024-04-01,100.0
LN101914,2024-05-01,100.0
LN101914,2024-06-01,100.0
LN101914,2024-07-01,100.0
LN101914,2024-08-01,100.0
LN101914,2024-09-01,100.0
LN101914,2024-10-01,100.0
LN101914,2024-11-01,95.0
LN101914,2024-12-01,100.0
LN101914,2025-01-01,100.0
LN101914,2025-02-01,100.0
LN101914,2025-03-01,100.0
LN101914,2025-04-01,100.0
LN101914,2025-05-01,100.0
LN101914,2025-06-01,80.0
LN101914,2025-07-01,100.0
LN101914,2025-08-01,100.0
LN101914,2025-09-01,100.0
LN101914,2025-10-01,100.0
LN101914,2025-11-01,100.0
LN101914,2025-12-01,100.0
LN101914,2026-01-01,100.0
LN101914,2026-02-01,100.0
LN101914,2026-03-01,100.0
LN101914,2026-04-01,100.0
LN101914,2026-05-01,100.0
LN101914,2026-06-01,100.0
LN101914,2026-07-01,100.0
LN101915,2021-08-01,100.0
LN101915,2021-09-01,100.0
LN101915,2021-10-01,100.0
LN101915,2021-11-01,100.0
LN101915,2021-12-01,100.0
LN101915,2022-01-01,100.0
LN101915,2022-02-01,100.0
LN101915,2022-03-01,100.0
LN101915,2022-04-01,100.0
LN101916,2019-12-01,100.0
LN101916,2020-01-01,100.0
LN101916,2020-02-01,100.0
LN101916,2020-03-01,100.0
LN101916,2020-04-01,100.0
LN101916,2020-05-01,95.0
LN101916,2020-06-01,100.0
LN101916,2020-07-01,100.0
LN101916,2020-08-01,100.0
LN101916,2020-09-01,100.0
LN101916,2020-10-01,100.0
LN101916,2020-11-01,100.0
LN101916,2020-12-01,100.0
LN101916,2021-01-01,100.0
LN101916,2021-02-01,95.0
LN101917,2021-06-01,95.0
LN101917,2021-07-01,100.0
LN101917,2021-08-01,100.0
LN101917,2021-09-01,100.0
LN101917,2021-10-01,100.0
LN101917,2021-11-01,100.0
LN101917,2021-12-01,100.0
LN101917,2022-01-01,100.0
LN101917,2022-02-01,100.0
LN101917,2022-03-01,100.0
LN101917,2022-04-01,100.0
LN101917,2022-05-01,100.0
LN101917,2022-06-01,100.0
LN101917,2022-07-01,100.0
LN101917,2022-08-01,100.0
LN101917,2022-09-01,100.0
LN101917,2022-10-01,100.0
LN101917,2022-11-01,100.0
LN101917,2022-12-01,100.0
LN101917,2023-01-01,100.0
LN101917,2023-02-01,100.0
LN101917,2023-03-01,100.0
LN101917,2023-04-01,95.0
LN101917,2023-05-01,100.0
LN101917,2023-06-01,100.0
LN101917,2023-07-01,100.0
LN101917,2023-08-01,100.0
LN101917,2023-09-01,100.0
LN101917,2023-10-01,95.0
LN101917,2023-11-01,100.0
LN101917,2023-12-01,100.0
LN101917,2024-01-01,80.0
LN101918,2021-02-01,100.0
LN101918,2021-03-01,100.0
LN101918,2021-04-01,100.0
LN101918,2021-05-01,95.0
LN101918,2021-06-01,100.0
LN101918,2021-07-01,100.0
LN101918,2021-08-01,100.0
LN101918,2021-09-01,100.0
LN101918,2021-10-01,100.0
LN101918,2021-11-01,100.0
LN101918,2021-12-01,100.0
LN101918,2022-01-01,100.0
LN101918,2022-02-01,100.0
LN101918,2022-03-01,100.0
LN101918,2022-04-01,100.0
LN101918,2022-05-01,100.0
LN101918,2022-06-01,100.0
LN101918,2022-07-01,100.0
LN101918,2022-08-01,100.0
LN101918,2022-09-01,100.0
LN101918,2022-10-01,100.0
LN101918,2022-11-01,100.0
LN101918,2022-12-01,100.0
LN101918,2023-01-01,80.0
LN101919,2021-09-01,100.0
LN101919,2021-10-01,100.0
LN101919,2021-11-01,100.0
LN101919,2021-12-01,100.0
LN101919,2022-01-01,100.0
LN101919,2022-02-01,100.0
LN101919,2022-03-01,100.0
LN101919,2022-04-01,100.0
LN101919,2022-05-01,100.0
LN101919,2022-06-01,100.0
LN101919,2022-07-01,100.0
LN101919,2022-08-01,100.0
LN101919,2022-09-01,95.0
LN101919,2022-10-01,100.0
LN101919,2022-11-01,100.0
LN101919,2022-12-01,100.0
LN101919,2023-01-01,100.0
LN101919,2023-02-01,100.0
LN101919,2023-03-01,100.0
LN101919,2023-04-01,100.0
LN101919,2023-05-01,100.0
LN101919,2023-06-01,100.0
LN101919,2023-07-01,100.0
LN101919,2023-08-01,100.0
LN101919,2023-09-01,100.0
LN101919,2023-10-01,100.0
LN101919,2023-11-01,100.0
LN101919,2023-12-01,100.0
LN101919,2024-01-01,100.0
LN101919,2024-02-01,100.0
LN101919,2024-03-01,100.0
LN101919,2024-04-01,100.0
LN101919,2024-05-01,100.0
LN101919,2024-06-01,100.0
LN101919,2024-07-01,100.0
LN101919,2024-08-01,100.0
LN101919,2024-09-01,100.0
LN101919,2024-10-01,100.0
LN101919,2024-11-01,100.0
LN101919,2024-12-01,95.0
LN101919,2025-01-01,100.0
LN101919,2025-02-01,100.0
LN101919,2025-03-01,100.0
LN101919,2025-04-01,100.0
LN101919,2025-05-01,100.0
LN101919,2025-06-01,100.0
LN101919,2025-07-01,100.0
LN101919,2025-08-01,100.0
LN101919,2025-09-01,100.0
LN101919,2025-10-01,100.0
LN101919,2025-11-01,100.0
LN101919,2025-12-01,100.0
LN101919,2026-01-01,100.0
LN101919,2026-02-01,100.0
LN101919,2026-03-01,80.0
LN101920,2020-10-01,100.0
LN101920,2020-11-01,100.0
LN101920,2020-12-01,100.0
LN101920,2021-01-01,100.0
LN101920,2021-02-01,100.0
LN101920,2021-03-01,100.0
LN101920,2021-04-01,100.0
LN101920,2021-05-01,100.0
LN101920,2021-06-01,100.0
LN101920,2021-07-01,100.0
LN101920,2021-08-01,100.0
LN101920,2021-09-01,100.0
LN101920,2021-10-01,100.0
LN101920,2021-11-01,100.0
LN101920,2021-12-01,100.0
LN101920,2022-01-01,100.0
LN101920,2022-02-01,100.0
LN101920,2022-03-01,100.0
LN101920,2022-04-01,100.0
LN101920,2022-05-01,100.0
LN101920,2022-06-01,100.0
LN101920,2022-07-01,100.0
LN101920,2022-08-01,100.0
LN101920,2022-09-01,100.0
LN101920,2022-10-01,100.0
LN101920,2022-11-01,100.0
LN101920,2022-12-01,100.0
LN101920,2023-01-01,100.0
LN101920,2023-02-01,100.0
LN101920,2023-03-01,100.0
LN101920,2023-04-01,100.0
LN101920,2023-05-01,100.0
LN101920,2023-06-01,100.0
LN101920,2023-07-01,100.0
LN101920,2023-08-01,100.0
LN101920,2023-09-01,100.0
LN101920,2023-10-01,95.0
LN101920,2023-11-01,100.0
LN101920,2023-12-01,80.0
LN101921,2021-10-01,100.0
LN101921,2021-11-01,100.0
LN101921,2021-12-01,100.0
LN101921,2022-01-01,100.0
LN101921,2022-02-01,100.0
LN101921,2022-03-01,100.0
LN101921,2022-04-01,100.0
LN101921,2022-05-01,100.0
LN101921,2022-06-01,100.0
LN101921,2022-07-01,100.0
LN101921,2022-08-01,100.0
LN101921,2022-09-01,100.0
LN101921,2022-10-01,100.0
LN101921,2022-11-01,100.0
LN101921,2022-12-01,100.0
LN101921,2023-01-01,100.0
LN101921,2023-02-01,100.0
LN101921,2023-03-01,100.0
LN101921,2023-04-01,95.0
LN101922,2023-10-01,100.0
LN101922,2023-11-01,100.0
LN101922,2023-12-01,100.0
LN101922,2024-01-01,100.0
LN101922,2024-02-01,100.0
LN101922,2024-03-01,100.0
LN101922,2024-04-01,95.0
LN101922,2024-05-01,100.0
LN101922,2024-06-01,100.0
LN101922,2024-07-01,100.0
LN101922,2024-08-01,100.0
LN101922,2024-09-01,100.0
LN101922,2024-10-01,100.0
LN101922,2024-11-01,100.0
LN101922,2024-12-01,100.0
LN101922,2025-01-01,100.0
LN101922,2025-02-01,100.0
LN101922,2025-03-01,100.0
LN101922,2025-04-01,100.0
LN101922,2025-05-01,100.0
LN101922,2025-06-01,100.0
LN101922,2025-07-01,100.0
LN101922,2025-08-01,100.0
LN101922,2025-09-01,100.0
LN101922,2025-10-01,100.0
LN101922,2025-11-01,100.0
LN101922,2025-12-01,100.0
LN101922,2026-01-01,100.0
LN101922,2026-02-01,95.0
LN101922,2026-03-01,100.0
LN101922,2026-04-01,100.0
LN101922,2026-05-01,100.0
LN101922,2026-06-01,100.0
LN101922,2026-07-01,100.0
LN101923,2021-01-01,100.0
LN101923,2021-02-01,100.0
LN101923,2021-03-01,100.0
LN101923,2021-04-01,100.0
LN101923,2021-05-01,100.0
LN101923,2021-06-01,100.0
LN101923,2021-07-01,100.0
LN101923,2021-08-01,100.0
LN101923,2021-09-01,100.0
LN101923,2021-10-01,100.0
LN101923,2021-11-01,100.0
LN101923,2021-12-01,100.0
LN101923,2022-01-01,100.0
LN101923,2022-02-01,100.0
LN101923,2022-03-01,100.0
LN101923,2022-04-01,100.0
LN101923,2022-05-01,100.0
LN101923,2022-06-01,100.0
LN101923,2022-07-01,100.0
LN101923,2022-08-01,100.0
LN101923,2022-09-01,100.0
LN101923,2022-10-01,100.0
LN101923,2022-11-01,100.0
LN101923,2022-12-01,100.0
LN101923,2023-01-01,100.0
LN101923,2023-02-01,100.0
LN101923,2023-03-01,100.0
LN101923,2023-04-01,100.0
LN101923,2023-05-01,100.0
LN101923,2023-06-01,100.0
LN101923,2023-07-01,100.0
LN101923,2023-08-01,100.0
LN101923,2023-09-01,100.0
LN101923,2023-10-01,100.0
LN101923,2023-11-01,100.0
LN101923,2023-12-01,100.0
LN101923,2024-01-01,100.0
LN101923,2024-02-01,100.0
LN101923,2024-03-01,100.0
LN101923,2024-04-01,100.0
LN101923,2024-05-01,100.0
LN101923,2024-06-01,100.0
LN101923,2024-07-01,100.0
LN101923,2024-08-01,100.0
LN101923,2024-09-01,100.0
LN101923,2024-10-01,100.0
LN101923,2024-11-01,100.0
LN101923,2024-12-01,100.0
LN101923,2025-01-01,100.0
LN101923,2025-02-01,100.0
LN101923,2025-03-01,100.0
LN101923,2025-04-01,100.0
LN101923,2025-05-01,100.0
LN101923,2025-06-01,100.0
LN101923,2025-07-01,100.0
LN101923,2025-08-01,100.0
LN101923,2025-09-01,100.0
LN101923,2025-10-01,100.0
LN101923,2025-11-01,100.0
LN101923,2025-12-01,100.0
LN101923,2026-01-01,100.0
LN101923,2026-02-01,100.0
LN101923,2026-03-01,100.0
LN101923,2026-04-01,100.0
LN101923,2026-05-01,100.0
LN101923,2026-06-01,100.0
LN101923,2026-07-01,100.0
LN101924,2020-07-01,100.0
LN101924,2020-08-01,100.0
LN101924,2020-09-01,100.0
LN101924,2020-10-01,100.0
LN101924,2020-11-01,100.0
LN101924,2020-12-01,100.0
LN101924,2021-01-01,100.0
LN101924,2021-02-01,100.0
LN101924,2021-03-01,95.0
LN101924,2021-04-01,100.0
LN101924,2021-05-01,100.0
LN101924,2021-06-01,100.0
LN101924,2021-07-01,100.0
LN101924,2021-08-01,100.0
LN101924,2021-09-01,100.0
LN101925,2018-12-01,100.0
LN101925,2019-01-01,95.0
LN101925,2019-02-01,100.0
LN101925,2019-03-01,100.0
LN101925,2019-04-01,100.0
LN101925,2019-05-01,100.0
LN101925,2019-06-01,100.0
LN101925,2019-07-01,100.0
LN101925,2019-08-01,100.0
LN101925,2019-09-01,95.0
LN101925,2019-10-01,100.0
LN101925,2019-11-01,100.0
LN101925,2019-12-01,100.0
LN101925,2020-01-01,100.0
LN101925,2020-02-01,100.0
LN101925,2020-03-01,100.0
LN101925,2020-04-01,100.0
LN101925,2020-05-01,100.0
LN101925,2020-06-01,100.0
LN101925,2020-07-01,100.0
LN101925,2020-08-01,100.0
LN101925,2020-09-01,100.0
LN101925,2020-10-01,100.0
LN101925,2020-11-01,100.0
LN101925,2020-12-01,100.0
LN101925,2021-01-01,100.0
LN101925,2021-02-01,100.0
LN101925,2021-03-01,80.0
LN101926,2020-07-01,100.0
LN101926,2020-08-01,100.0
LN101926,2020-09-01,100.0
LN101926,2020-10-01,100.0
LN101926,2020-11-01,100.0
LN101926,2020-12-01,100.0
LN101926,2021-01-01,100.0
LN101926,2021-02-01,100.0
LN101926,2021-03-01,100.0
LN101926,2021-04-01,80.0
LN101927,2018-11-01,100.0
LN101927,2018-12-01,95.0
LN101927,2019-01-01,100.0
LN101927,2019-02-01,100.0
LN101927,2019-03-01,100.0
LN101927,2019-04-01,100.0
LN101927,2019-05-01,100.0
LN101927,2019-06-01,100.0
LN101927,2019-07-01,100.0
LN101927,2019-08-01,100.0
LN101927,2019-09-01,100.0
LN101927,2019-10-01,100.0
LN101927,2019-11-01,100.0
LN101927,2019-12-01,100.0
LN101927,2020-01-01,100.0
LN101927,2020-02-01,100.0
LN101927,2020-03-01,100.0
LN101927,2020-04-01,75.0
LN101928,2019-04-01,100.0
LN101928,2019-05-01,100.0
LN101928,2019-06-01,100.0
LN101928,2019-07-01,100.0
LN101928,2019-08-01,100.0
LN101928,2019-09-01,100.0
LN101928,2019-10-01,95.0
LN101928,2019-11-01,100.0
LN101928,2019-12-01,100.0
LN101928,2020-01-01,100.0
LN101928,2020-02-01,100.0
LN101928,2020-03-01,100.0
LN101928,2020-04-01,100.0
LN101928,2020-05-01,100.0
LN101928,2020-06-01,100.0
LN101928,2020-07-01,100.0
LN101928,2020-08-01,100.0
LN101928,2020-09-01,100.0
LN101928,2020-10-01,100.0
LN101928,2020-11-01,100.0
LN101928,2020-12-01,100.0
LN101928,2021-01-01,100.0
LN101928,2021-02-01,100.0
LN101928,2021-03-01,100.0
LN101928,2021-04-01,100.0
LN101928,2021-05-01,100.0
LN101928,2021-06-01,100.0
LN101928,2021-07-01,100.0
LN101928,2021-08-01,100.0
LN101928,2021-09-01,100.0
LN101928,2021-10-01,100.0
LN101928,2021-11-01,100.0
LN101928,2021-12-01,100.0
LN101928,2022-01-01,100.0
LN101928,2022-02-01,100.0
LN101928,2022-03-01,100.0
LN101928,2022-04-01,100.0
LN101928,2022-05-01,100.0
LN101928,2022-06-01,100.0
LN101928,2022-07-01,100.0
LN101928,2022-08-01,100.0
LN101928,2022-09-01,100.0
LN101928,2022-10-01,100.0
LN101928,2022-11-01,100.0
LN101928,2022-12-01,100.0
LN101928,2023-01-01,100.0
LN101928,2023-02-01,100.0
LN101928,2023-03-01,100.0
LN101928,2023-04-01,100.0
LN101928,2023-05-01,100.0
LN101928,2023-06-01,100.0
LN101928,2023-07-01,100.0
LN101928,2023-08-01,80.0
LN101929,2024-08-01,100.0
LN101929,2024-09-01,100.0
LN101929,2024-10-01,100.0
LN101929,2024-11-01,100.0
LN101929,2024-12-01,100.0
LN101929,2025-01-01,100.0
LN101929,2025-02-01,100.0
LN101929,2025-03-01,100.0
LN101929,2025-04-01,100.0
LN101929,2025-05-01,100.0
LN101929,2025-06-01,100.0
LN101929,2025-07-01,100.0
LN101929,2025-08-01,100.0
LN101929,2025-09-01,100.0
LN101929,2025-10-01,100.0
LN101929,2025-11-01,100.0
LN101929,2025-12-01,100.0
LN101929,2026-01-01,100.0
LN101929,2026-02-01,100.0
LN101929,2026-03-01,100.0
LN101929,2026-04-01,100.0
LN101929,2026-05-01,100.0
LN101929,2026-06-01,100.0
LN101929,2026-07-01,100.0
LN101930,2018-08-01,100.0
LN101930,2018-09-01,100.0
LN101930,2018-10-01,100.0
LN101930,2018-11-01,100.0
LN101930,2018-12-01,100.0
LN101930,2019-01-01,100.0
LN101930,2019-02-01,100.0
LN101930,2019-03-01,100.0
LN101930,2019-04-01,100.0
LN101930,2019-05-01,100.0
LN101930,2019-06-01,100.0
LN101930,2019-07-01,100.0
LN101930,2019-08-01,100.0
LN101930,2019-09-01,100.0
LN101930,2019-10-01,100.0
LN101930,2019-11-01,100.0
LN101930,2019-12-01,100.0
LN101930,2020-01-01,100.0
LN101930,2020-02-01,100.0
LN101930,2020-03-01,100.0
LN101930,2020-04-01,100.0
LN101930,2020-05-01,100.0
LN101930,2020-06-01,100.0
LN101930,2020-07-01,100.0
LN101930,2020-08-01,95.0
LN101931,2021-05-01,100.0
LN101931,2021-06-01,100.0
LN101931,2021-07-01,100.0
LN101931,2021-08-01,100.0
LN101931,2021-09-01,100.0
LN101931,2021-10-01,100.0
LN101931,2021-11-01,100.0
LN101931,2021-12-01,100.0
LN101931,2022-01-01,100.0
LN101931,2022-02-01,100.0
LN101931,2022-03-01,100.0
LN101931,2022-04-01,100.0
LN101931,2022-05-01,100.0
LN101931,2022-06-01,100.0
LN101931,2022-07-01,100.0
LN101931,2022-08-01,100.0
LN101931,2022-09-01,100.0
LN101931,2022-10-01,100.0
LN101931,2022-11-01,100.0
LN101931,2022-12-01,100.0
LN101931,2023-01-01,100.0
LN101931,2023-02-01,100.0
LN101931,2023-03-01,100.0
LN101931,2023-04-01,100.0
LN101931,2023-05-01,100.0
LN101931,2023-06-01,100.0
LN101931,2023-07-01,100.0
LN101931,2023-08-01,100.0
LN101931,2023-09-01,95.0
LN101932,2023-11-01,100.0
LN101932,2023-12-01,100.0
LN101932,2024-01-01,95.0
LN101932,2024-02-01,100.0
LN101932,2024-03-01,100.0
LN101932,2024-04-01,100.0
LN101932,2024-05-01,100.0
LN101932,2024-06-01,100.0
LN101932,2024-07-01,100.0
LN101932,2024-08-01,95.0
LN101933,2024-09-01,100.0
LN101933,2024-10-01,100.0
LN101933,2024-11-01,100.0
LN101933,2024-12-01,100.0
LN101933,2025-01-01,100.0
LN101933,2025-02-01,100.0
LN101933,2025-03-01,100.0
LN101933,2025-04-01,100.0
LN101933,2025-05-01,100.0
LN101933,2025-06-01,100.0
LN101933,2025-07-01,100.0
LN101933,2025-08-01,100.0
LN101933,2025-09-01,100.0
LN101933,2025-10-01,100.0
LN101933,2025-11-01,100.0
LN101933,2025-12-01,100.0
LN101933,2026-01-01,100.0
LN101933,2026-02-01,100.0
LN101933,2026-03-01,100.0
LN101933,2026-04-01,100.0
LN101933,2026-05-01,100.0
LN101933,2026-06-01,100.0
LN101933,2026-07-01,100.0
LN101934,2019-01-01,100.0
LN101934,2019-02-01,100.0
LN101934,2019-03-01,100.0
LN101934,2019-04-01,100.0
LN101934,2019-05-01,100.0
LN101934,2019-06-01,100.0
LN101934,2019-07-01,100.0
LN101934,2019-08-01,100.0
LN101934,2019-09-01,100.0
LN101934,2019-10-01,100.0
LN101934,2019-11-01,100.0
LN101934,2019-12-01,100.0
LN101934,2020-01-01,100.0
LN101934,2020-02-01,100.0
LN101934,2020-03-01,100.0
LN101934,2020-04-01,100.0
LN101934,2020-05-01,100.0
LN101934,2020-06-01,100.0
LN101934,2020-07-01,100.0
LN101934,2020-08-01,100.0
LN101934,2020-09-01,100.0
LN101934,2020-10-01,100.0
LN101934,2020-11-01,100.0
LN101934,2020-12-01,100.0
LN101934,2021-01-01,100.0
LN101934,2021-02-01,100.0
LN101934,2021-03-01,100.0
LN101934,2021-04-01,100.0
LN101934,2021-05-01,100.0
LN101934,2021-06-01,100.0
LN101934,2021-07-01,100.0
LN101934,2021-08-01,100.0
LN101934,2021-09-01,100.0
LN101934,2021-10-01,100.0
LN101934,2021-11-01,100.0
LN101934,2021-12-01,100.0
LN101934,2022-01-01,100.0
LN101934,2022-02-01,100.0
LN101934,2022-03-01,100.0
LN101934,2022-04-01,100.0
LN101934,2022-05-01,100.0
LN101934,2022-06-01,100.0
LN101934,2022-07-01,100.0
LN101934,2022-08-01,100.0
LN101934,2022-09-01,100.0
LN101934,2022-10-01,100.0
LN101934,2022-11-01,100.0
LN101934,2022-12-01,100.0
LN101934,2023-01-01,95.0
LN101934,2023-02-01,100.0
LN101934,2023-03-01,100.0
LN101934,2023-04-01,100.0
LN101934,2023-05-01,100.0
LN101934,2023-06-01,100.0
LN101934,2023-07-01,100.0
LN101934,2023-08-01,100.0
LN101934,2023-09-01,100.0
LN101934,2023-10-01,100.0
LN101934,2023-11-01,100.0
LN101934,2023-12-01,100.0
LN101934,2024-01-01,100.0
LN101934,2024-02-01,100.0
LN101934,2024-03-01,100.0
LN101934,2024-04-01,100.0
LN101934,2024-05-01,100.0
LN101934,2024-06-01,100.0
LN101934,2024-07-01,100.0
LN101934,2024-08-01,100.0
LN101934,2024-09-01,100.0
LN101934,2024-10-01,100.0
LN101934,2024-11-01,100.0
LN101934,2024-12-01,95.0
LN101935,2019-02-01,100.0
LN101935,2019-03-01,100.0
LN101935,2019-04-01,100.0
LN101935,2019-05-01,100.0
LN101935,2019-06-01,100.0
LN101935,2019-07-01,100.0
LN101935,2019-08-01,95.0
LN101935,2019-09-01,100.0
LN101935,2019-10-01,100.0
LN101935,2019-11-01,100.0
LN101935,2019-12-01,95.0
LN101935,2020-01-01,100.0
LN101935,2020-02-01,100.0
LN101935,2020-03-01,100.0
LN101935,2020-04-01,100.0
LN101935,2020-05-01,100.0
LN101935,2020-06-01,100.0
LN101935,2020-07-01,100.0
LN101935,2020-08-01,100.0
LN101935,2020-09-01,100.0
LN101935,2020-10-01,100.0
LN101935,2020-11-01,100.0
LN101935,2020-12-01,100.0
LN101935,2021-01-01,100.0
LN101935,2021-02-01,100.0
LN101935,2021-03-01,100.0
LN101935,2021-04-01,100.0
LN101935,2021-05-01,100.0
LN101935,2021-06-01,100.0
LN101935,2021-07-01,100.0
LN101935,2021-08-01,100.0
LN101935,2021-09-01,100.0
LN101935,2021-10-01,100.0
LN101935,2021-11-01,100.0
LN101935,2021-12-01,100.0
LN101935,2022-01-01,100.0
LN101935,2022-02-01,100.0
LN101935,2022-03-01,100.0
LN101935,2022-04-01,100.0
LN101935,2022-05-01,100.0
LN101935,2022-06-01,100.0
LN101935,2022-07-01,100.0
LN101935,2022-08-01,100.0
LN101935,2022-09-01,100.0
LN101935,2022-10-01,100.0
LN101935,2022-11-01,100.0
LN101935,2022-12-01,100.0
LN101935,2023-01-01,100.0
LN101935,2023-02-01,100.0
LN101935,2023-03-01,100.0
LN101935,2023-04-01,100.0
LN101935,2023-05-01,100.0
LN101935,2023-06-01,100.0
LN101935,2023-07-01,100.0
LN101935,2023-08-01,100.0
LN101935,2023-09-01,100.0
LN101935,2023-10-01,100.0
LN101935,2023-11-01,100.0
LN101935,2023-12-01,100.0
LN101935,2024-01-01,100.0
LN101935,2024-02-01,100.0
LN101935,2024-03-01,100.0
LN101935,2024-04-01,100.0
LN101935,2024-05-01,100.0
LN101935,2024-06-01,100.0
LN101935,2024-07-01,100.0
LN101935,2024-08-01,100.0
LN101935,2024-09-01,100.0
LN101935,2024-10-01,100.0
LN101935,2024-11-01,100.0
LN101935,2024-12-01,100.0
LN101935,2025-01-01,100.0
LN101935,2025-02-01,100.0
LN101935,2025-03-01,100.0
LN101935,2025-04-01,100.0
LN101935,2025-05-01,100.0
LN101935,2025-06-01,100.0
LN101935,2025-07-01,100.0
LN101935,2025-08-01,100.0
LN101935,2025-09-01,100.0
LN101935,2025-10-01,100.0
LN101935,2025-11-01,100.0
LN101935,2025-12-01,100.0
LN101935,2026-01-01,100.0
LN101935,2026-02-01,100.0
LN101935,2026-03-01,100.0
LN101935,2026-04-01,100.0
LN101935,2026-05-01,100.0
LN101935,2026-06-01,100.0
LN101935,2026-07-01,100.0
LN101936,2020-08-01,100.0
LN101936,2020-09-01,100.0
LN101936,2020-10-01,100.0
LN101936,2020-11-01,100.0
LN101936,2020-12-01,100.0
LN101936,2021-01-01,100.0
LN101936,2021-02-01,100.0
LN101936,2021-03-01,100.0
LN101936,2021-04-01,100.0
LN101936,2021-05-01,100.0
LN101936,2021-06-01,100.0
LN101936,2021-07-01,100.0
LN101936,2021-08-01,100.0
LN101936,2021-09-01,100.0
LN101936,2021-10-01,100.0
LN101936,2021-11-01,100.0
LN101936,2021-12-01,95.0
LN101936,2022-01-01,100.0
LN101936,2022-02-01,100.0
LN101936,2022-03-01,100.0
LN101936,2022-04-01,100.0
LN101936,2022-05-01,100.0
LN101936,2022-06-01,100.0
LN101936,2022-07-01,100.0
LN101936,2022-08-01,100.0
LN101936,2022-09-01,100.0
LN101936,2022-10-01,100.0
LN101936,2022-11-01,100.0
LN101936,2022-12-01,100.0
LN101936,2023-01-01,100.0
LN101936,2023-02-01,100.0
LN101936,2023-03-01,100.0
LN101936,2023-04-01,100.0
LN101936,2023-05-01,100.0
LN101936,2023-06-01,100.0
LN101936,2023-07-01,100.0
LN101936,2023-08-01,100.0
LN101936,2023-09-01,100.0
LN101936,2023-10-01,100.0
LN101936,2023-11-01,100.0
LN101936,2023-12-01,100.0
LN101936,2024-01-01,100.0
LN101936,2024-02-01,100.0
LN101936,2024-03-01,100.0
LN101936,2024-04-01,100.0
LN101936,2024-05-01,100.0
LN101936,2024-06-01,100.0
LN101936,2024-07-01,100.0
LN101936,2024-08-01,100.0
LN101936,2024-09-01,100.0
LN101936,2024-10-01,100.0
LN101936,2024-11-01,100.0
LN101936,2024-12-01,100.0
LN101936,2025-01-01,100.0
LN101936,2025-02-01,100.0
LN101936,2025-03-01,100.0
LN101936,2025-04-01,100.0
LN101936,2025-05-01,100.0
LN101936,2025-06-01,100.0
LN101936,2025-07-01,100.0
LN101936,2025-08-01,100.0
LN101936,2025-09-01,100.0
LN101936,2025-10-01,100.0
